CargoCategory,TempDeviation,DurationMins,ActualTemp,ThermalShock_Rate,ResultLabel
FROZEN_MEAT_SEAFOOD,1.91,125.1,-16.09,0.01527,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,17.15,1377.1,2.15,0.01245,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,12.37,697.3,-7.63,0.01774,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,1.74,59.1,-18.26,0.02944,An_toan_trong_ngan_han
ICE_CREAM_JUICE,18.1,204.0,-1.9,0.08873,Hong_Hoan_Toan
ICE_CREAM_JUICE,29.76,332.0,9.76,0.08964,Hong_Hoan_Toan
ICE_CREAM_JUICE,10.42,529.7,-9.58,0.01967,Tach_pha_Chay_nuoc
FROZEN_FRUITS,1.57,428.0,-16.43,0.00367,An_toan_trong_ngan_han
FROZEN_FRUITS,23.96,1429.6,5.96,0.01676,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,6.1,417.2,-13.9,0.01462,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,2.74,178.7,-12.26,0.01533,An_toan_trong_ngan_han
ICE_CREAM_JUICE,4.88,1240.4,-15.12,0.00393,Tai_ket_tinh_Dam_da
FROZEN_PHARMA_MATERIALS,15.59,654.6,0.59,0.02382,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,9.03,3535.3,-8.97,0.00255,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,5.67,714.9,-14.33,0.00793,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,5.24,3781.6,-12.76,0.00139,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,27.94,698.8,12.94,0.03998,Hong_Huy_Sinh_Hoc
FROZEN_FRUITS,12.46,386.5,-5.54,0.03224,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,15.32,1193.8,0.32,0.01283,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,1.04,89.5,-18.96,0.01162,An_toan_trong_ngan_han
FROZEN_FRUITS,2.27,223.6,-15.73,0.01015,An_toan_trong_ngan_han
FROZEN_FRUITS,15.85,1293.0,-2.15,0.01226,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,16.23,426.3,1.23,0.03807,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,2.19,98.6,-12.81,0.02221,An_toan_trong_ngan_han
ICE_CREAM_JUICE,29.73,144.1,9.73,0.20632,Hong_Hoan_Toan
FROZEN_FRUITS,3.02,230.5,-14.98,0.0131,An_toan_trong_ngan_han
ICE_CREAM_JUICE,14.24,261.5,-5.76,0.05446,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,1.96,124.8,-13.04,0.01571,An_toan_trong_ngan_han
ICE_CREAM_JUICE,7.38,863.1,-12.62,0.00855,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,12.75,1384.2,-5.25,0.00921,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,6.81,1646.1,-8.19,0.00414,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,27.01,622.2,9.01,0.04341,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,12.11,275.4,-7.89,0.04397,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,30.02,825.5,12.02,0.03637,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,0.83,201.1,-17.17,0.00413,An_toan_trong_ngan_han
FROZEN_FRUITS,22.4,1647.0,4.4,0.0136,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,2.4,294.4,-15.6,0.00815,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,20.26,428.7,2.26,0.04726,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,0.33,39.4,-17.67,0.00838,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.91,351.7,-17.09,0.00259,An_toan_trong_ngan_han
ICE_CREAM_JUICE,19.69,329.2,-0.31,0.05981,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,2.41,224.4,-12.59,0.01074,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,9.75,1759.3,-5.25,0.00554,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,5.84,766.6,-9.16,0.00762,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,2.09,79.2,-12.91,0.02639,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,15.78,984.9,-2.22,0.01602,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,2.95,131.6,-15.05,0.02242,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,7.26,2471.7,-10.74,0.00294,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,1.9,78.4,-18.1,0.02423,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,6.16,2108.2,-11.84,0.00292,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,1.76,69.0,-18.24,0.02551,An_toan_trong_ngan_han
FROZEN_FRUITS,1.03,400.6,-16.97,0.00257,An_toan_trong_ngan_han
ICE_CREAM_JUICE,22.78,127.8,2.78,0.17825,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,14.57,891.3,-3.43,0.01635,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,27.11,931.0,9.11,0.02912,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,14.42,1053.1,-3.58,0.01369,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,25.78,733.9,7.78,0.03513,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,5.88,4765.8,-12.12,0.00123,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,2.51,329.3,-15.49,0.00762,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,14.4,1184.4,-3.6,0.01216,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,2.08,114.1,-12.92,0.01823,An_toan_trong_ngan_han
FROZEN_FRUITS,9.72,3605.5,-8.28,0.0027,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,5.21,2487.5,-9.79,0.00209,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,8.8,4000.4,-9.2,0.0022,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,28.89,208.8,13.89,0.13836,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,17.27,613.8,2.27,0.02814,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,0.95,201.6,-14.05,0.00471,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,13.48,1323.4,-4.52,0.01019,Ra_dong_Chay_dich
ICE_CREAM_JUICE,0.72,58.0,-19.28,0.01241,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,26.36,174.0,11.36,0.15149,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,28.76,1368.8,10.76,0.02101,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,27.98,589.6,9.98,0.04746,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,9.57,2057.8,-8.43,0.00465,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,14.1,256.9,-5.9,0.05489,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,24.18,342.8,9.18,0.07054,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,6.31,884.2,-13.69,0.00714,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,1.04,324.4,-16.96,0.00321,An_toan_trong_ngan_han
FROZEN_FRUITS,13.87,778.3,-4.13,0.01782,Nhun_nat_Chay_dich
FROZEN_FRUITS,2.25,169.6,-15.75,0.01327,An_toan_trong_ngan_han
FROZEN_FRUITS,24.91,2852.4,6.91,0.00873,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,19.52,865.2,4.52,0.02256,Ket_tua_Bien_tinh
ICE_CREAM_JUICE,5.42,1288.2,-14.58,0.00421,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,0.9,344.1,-17.1,0.00262,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,27.8,1369.9,9.8,0.02029,Phan_huy_Nhiem_khuan
FROZEN_PHARMA_MATERIALS,22.88,157.4,7.88,0.14536,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,0.79,172.3,-14.21,0.00459,An_toan_trong_ngan_han
FROZEN_FRUITS,22.87,2100.3,4.87,0.01089,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,27.9,443.2,12.9,0.06295,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,27.42,863.9,9.42,0.03174,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,12.8,717.5,-7.2,0.01784,Tach_pha_Chay_nuoc
FROZEN_FRUITS,7.05,1564.7,-10.95,0.00451,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,5.97,710.3,-14.03,0.0084,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,17.63,799.7,-0.37,0.02205,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,8.21,2443.6,-9.79,0.00336,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,23.08,294.7,3.08,0.07832,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,6.25,2611.3,-11.75,0.00239,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,6.32,1977.3,-11.68,0.0032,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,32.35,212.2,17.35,0.15245,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,13.69,1058.9,-4.31,0.01293,Ra_dong_Chay_dich
FROZEN_FRUITS,9.51,1799.6,-8.49,0.00528,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,15.75,775.1,0.75,0.02032,Ket_tua_Bien_tinh
FROZEN_FRUITS,20.13,2033.3,2.13,0.0099,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,13.15,449.0,-6.85,0.02929,Tach_pha_Chay_nuoc
FROZEN_FRUITS,14.15,1351.7,-3.85,0.01047,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,24.88,197.5,4.88,0.12597,Hong_Hoan_Toan
FROZEN_MEAT_SEAFOOD,9.83,1994.0,-8.17,0.00493,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,8.44,2566.9,-9.56,0.00329,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,1.7,216.3,-13.3,0.00786,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,15.95,685.9,0.95,0.02325,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,9.06,1750.6,-5.94,0.00518,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,2.34,407.0,-15.66,0.00575,An_toan_trong_ngan_han
FROZEN_FRUITS,29.83,1182.0,11.83,0.02524,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,5.34,1132.6,-14.66,0.00471,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,1.82,129.8,-16.18,0.01402,An_toan_trong_ngan_han
FROZEN_FRUITS,2.69,272.3,-15.31,0.00988,An_toan_trong_ngan_han
ICE_CREAM_JUICE,2.03,58.6,-17.97,0.03464,An_toan_trong_ngan_han
ICE_CREAM_JUICE,3.75,630.6,-16.25,0.00595,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,6.14,1486.6,-11.86,0.00413,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,15.62,1265.8,0.62,0.01234,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,14.98,2609.5,-3.02,0.00574,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,23.48,362.5,5.48,0.06477,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,21.69,927.3,3.69,0.02339,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,1.44,113.0,-16.56,0.01274,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,0.58,10.6,-14.42,0.05472,An_toan_trong_ngan_han
ICE_CREAM_JUICE,27.65,201.3,7.65,0.13736,Hong_Hoan_Toan
ICE_CREAM_JUICE,5.73,1008.1,-14.27,0.00568,Tai_ket_tinh_Dam_da
FROZEN_MEAT_SEAFOOD,0.73,169.6,-17.27,0.0043,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,34.58,256.3,19.58,0.13492,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,7.08,2423.6,-10.92,0.00292,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,3.38,1113.2,-16.62,0.00304,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,17.64,1316.5,-0.36,0.0134,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,1.36,48.9,-18.64,0.02781,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,10.71,1638.6,-4.29,0.00654,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,24.44,1091.8,6.44,0.02239,Mat_mau_Oxy_hoa
FROZEN_MEAT_SEAFOOD,5.01,3623.6,-12.99,0.00138,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,11.69,394.8,-8.31,0.02961,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,23.54,631.9,5.54,0.03725,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,22.77,2456.4,4.77,0.00927,Mat_mau_Oxy_hoa
FROZEN_FRUITS,7.05,3437.6,-10.95,0.00205,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,11.26,225.1,-8.74,0.05002,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,7.95,2304.1,-10.05,0.00345,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,15.92,2216.8,-2.08,0.00718,Ra_dong_Chay_dich
FROZEN_FRUITS,0.76,85.2,-17.24,0.00892,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,30.99,739.5,12.99,0.04191,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,13.0,770.9,-5.0,0.01686,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,31.96,257.3,16.96,0.12421,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,14.49,445.6,-5.51,0.03252,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,8.29,3869.6,-9.71,0.00214,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,32.5,1229.6,14.5,0.02643,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,16.86,1261.0,-1.14,0.01337,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,20.77,348.7,0.77,0.05956,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,7.17,2668.3,-7.83,0.00269,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,8.47,1718.4,-9.53,0.00493,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,14.13,1227.3,-3.87,0.01151,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.38,45.4,-13.62,0.0304,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,28.27,1065.6,10.27,0.02653,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,24.96,940.1,6.96,0.02655,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,7.54,5760.1,-10.46,0.00131,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,8.0,1153.5,-7.0,0.00694,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,9.04,2452.5,-8.96,0.00369,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,24.72,1126.8,6.72,0.02194,Phan_huy_Nhiem_khuan
FROZEN_MEAT_SEAFOOD,9.08,2941.2,-8.92,0.00309,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,14.96,1105.4,-3.04,0.01353,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,14.58,435.9,-5.42,0.03345,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,8.64,2231.2,-6.36,0.00387,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,22.52,775.6,4.52,0.02904,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,23.17,134.6,3.17,0.17214,Hong_Hoan_Toan
FROZEN_FRUITS,22.15,2005.3,4.15,0.01105,Mat_mau_Oxy_hoa
FROZEN_FRUITS,17.12,1254.8,-0.88,0.01364,Nhun_nat_Chay_dich
FROZEN_FRUITS,23.09,2484.2,5.09,0.00929,Mat_mau_Oxy_hoa
FROZEN_FRUITS,24.51,2724.9,6.51,0.00899,Mat_mau_Oxy_hoa
FROZEN_FRUITS,17.88,899.6,-0.12,0.01988,Nhun_nat_Chay_dich
FROZEN_FRUITS,15.5,1322.3,-2.5,0.01172,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,5.0,3433.7,-13.0,0.00146,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,19.5,1056.6,4.5,0.01846,Ket_tua_Bien_tinh
FROZEN_FRUITS,15.27,663.3,-2.73,0.02302,Nhun_nat_Chay_dich
FROZEN_FRUITS,1.19,358.6,-16.81,0.00332,An_toan_trong_ngan_han
ICE_CREAM_JUICE,29.51,126.3,9.51,0.23365,Hong_Hoan_Toan
FROZEN_FRUITS,1.82,278.7,-16.18,0.00653,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,14.72,2518.6,-3.28,0.00584,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,0.73,150.4,-14.27,0.00485,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,17.86,817.3,-0.14,0.02185,Ra_dong_Chay_dich
FROZEN_PHARMA_MATERIALS,17.07,462.8,2.07,0.03688,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,6.49,3787.7,-11.51,0.00171,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,28.62,332.7,13.62,0.08602,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,1.93,169.2,-13.07,0.01141,An_toan_trong_ngan_han
FROZEN_FRUITS,23.96,2507.8,5.96,0.00955,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,1.79,130.6,-18.21,0.01371,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,7.68,1162.1,-7.32,0.00661,Giam_Hoat_Tinh_Nhe
ICE_CREAM_JUICE,13.64,394.8,-6.36,0.03455,Tach_pha_Chay_nuoc
FROZEN_FRUITS,1.49,319.8,-16.51,0.00466,An_toan_trong_ngan_han
ICE_CREAM_JUICE,0.51,88.6,-19.49,0.00576,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,16.5,540.5,1.5,0.03053,Ket_tua_Bien_tinh
FROZEN_MEAT_SEAFOOD,12.42,906.3,-5.58,0.0137,Ra_dong_Chay_dich
FROZEN_MEAT_SEAFOOD,31.98,993.7,13.98,0.03218,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,2.1,237.4,-15.9,0.00885,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,1.25,180.4,-16.75,0.00693,An_toan_trong_ngan_han
ICE_CREAM_JUICE,6.62,740.0,-13.38,0.00895,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,1.54,311.4,-16.46,0.00495,An_toan_trong_ngan_han
FROZEN_FRUITS,20.28,2109.1,2.28,0.00962,Mat_mau_Oxy_hoa
FROZEN_FRUITS,0.72,331.5,-17.28,0.00217,An_toan_trong_ngan_han
FROZEN_FRUITS,12.53,381.8,-5.47,0.03282,Nhun_nat_Chay_dich
ICE_CREAM_JUICE,0.9,106.4,-19.1,0.00846,An_toan_trong_ngan_han
FROZEN_FRUITS,6.32,4309.4,-11.68,0.00147,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,0.81,154.0,-17.19,0.00526,An_toan_trong_ngan_han
FROZEN_FRUITS,8.36,4992.1,-9.64,0.00167,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,1.43,34.1,-16.57,0.04194,An_toan_trong_ngan_han
FROZEN_FRUITS,16.97,1293.6,-1.03,0.01312,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.8,130.1,-13.2,0.01384,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,8.68,2628.9,-6.32,0.0033,Giam_Hoat_Tinh_Nhe
FROZEN_FRUITS,20.19,1190.3,2.19,0.01696,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,1.83,164.8,-13.17,0.0111,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,22.73,1415.6,4.73,0.01606,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,14.92,362.0,-3.08,0.04122,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,6.98,1884.7,-11.02,0.0037,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,9.29,5369.2,-8.71,0.00173,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,7.29,3653.3,-10.71,0.002,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,1.06,319.5,-16.94,0.00332,An_toan_trong_ngan_han
FROZEN_FRUITS,22.63,1900.8,4.63,0.01191,Mat_mau_Oxy_hoa
FROZEN_FRUITS,1.77,452.8,-16.23,0.00391,An_toan_trong_ngan_han
FROZEN_FRUITS,2.62,386.9,-15.38,0.00677,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,31.31,1210.6,13.31,0.02586,Phan_huy_Nhiem_khuan
FROZEN_FRUITS,14.73,379.4,-3.27,0.03882,Nhun_nat_Chay_dich
FROZEN_FRUITS,7.81,3927.1,-10.19,0.00199,Tai_ket_tinh_Giam_do_ngot
FROZEN_PHARMA_MATERIALS,16.2,1077.0,1.2,0.01504,Ket_tua_Bien_tinh
FROZEN_PHARMA_MATERIALS,33.41,228.6,18.41,0.14615,Hong_Huy_Sinh_Hoc
FROZEN_MEAT_SEAFOOD,6.59,2939.6,-11.41,0.00224,Tai_ket_tinh_Kho_soi
FROZEN_MEAT_SEAFOOD,16.83,1139.2,-1.17,0.01477,Ra_dong_Chay_dich
FROZEN_FRUITS,13.96,1041.8,-4.04,0.0134,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,1.73,126.5,-13.27,0.01368,An_toan_trong_ngan_han
FROZEN_FRUITS,23.36,1424.2,5.36,0.0164,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,12.29,246.0,-7.71,0.04996,Tach_pha_Chay_nuoc
FROZEN_PHARMA_MATERIALS,11.09,2331.8,-3.91,0.00476,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,25.5,681.7,10.5,0.03741,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,18.62,150.4,-1.38,0.1238,Hong_Hoan_Toan
ICE_CREAM_JUICE,10.84,423.0,-9.16,0.02563,Tach_pha_Chay_nuoc
FROZEN_FRUITS,1.7,400.1,-16.3,0.00425,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,6.81,1955.8,-11.19,0.00348,Tai_ket_tinh_Kho_soi
ICE_CREAM_JUICE,22.66,224.1,2.66,0.10112,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,0.88,126.4,-14.12,0.00696,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,0.58,179.8,-14.42,0.00323,An_toan_trong_ngan_han
FROZEN_FRUITS,2.39,370.4,-15.61,0.00645,An_toan_trong_ngan_han
FROZEN_FRUITS,24.73,2022.8,6.73,0.01223,Mat_mau_Oxy_hoa
FROZEN_PHARMA_MATERIALS,25.85,232.1,10.85,0.11137,Hong_Huy_Sinh_Hoc
ICE_CREAM_JUICE,1.63,119.4,-18.37,0.01365,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,2.12,245.5,-15.88,0.00864,An_toan_trong_ngan_han
ICE_CREAM_JUICE,3.11,456.1,-16.89,0.00682,Tai_ket_tinh_Dam_da
ICE_CREAM_JUICE,12.23,618.0,-7.77,0.01979,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,13.21,2374.0,-4.79,0.00556,Ra_dong_Chay_dich
FROZEN_FRUITS,9.09,4423.0,-8.91,0.00206,Tai_ket_tinh_Giam_do_ngot
FROZEN_MEAT_SEAFOOD,1.68,177.6,-16.32,0.00946,An_toan_trong_ngan_han
FROZEN_PHARMA_MATERIALS,1.33,99.8,-13.67,0.01333,An_toan_trong_ngan_han
FROZEN_FRUITS,13.67,987.2,-4.33,0.01385,Nhun_nat_Chay_dich
FROZEN_FRUITS,5.92,1607.2,-12.08,0.00368,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,9.59,5506.1,-8.41,0.00174,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,21.7,268.4,1.7,0.08085,Hong_Hoan_Toan
ICE_CREAM_JUICE,14.24,633.4,-5.76,0.02248,Tach_pha_Chay_nuoc
ICE_CREAM_JUICE,14.54,569.6,-5.46,0.02553,Tach_pha_Chay_nuoc
FROZEN_MEAT_SEAFOOD,3.98,3275.8,-14.02,0.00121,Tai_ket_tinh_Kho_soi
FROZEN_PHARMA_MATERIALS,10.11,1379.1,-4.89,0.00733,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,33.12,881.8,15.12,0.03756,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,4.04,379.5,-15.96,0.01065,Tai_ket_tinh_Dam_da
FROZEN_FRUITS,31.98,2152.8,13.98,0.01486,Mat_mau_Oxy_hoa
ICE_CREAM_JUICE,28.32,225.7,8.32,0.12548,Hong_Hoan_Toan
FROZEN_PHARMA_MATERIALS,24.21,596.0,9.21,0.04062,Hong_Huy_Sinh_Hoc
FROZEN_PHARMA_MATERIALS,2.17,48.1,-12.83,0.04511,An_toan_trong_ngan_han
FROZEN_FRUITS,7.85,4936.4,-10.15,0.00159,Tai_ket_tinh_Giam_do_ngot
ICE_CREAM_JUICE,18.82,120.0,-1.18,0.15683,Hong_Hoan_Toan
FROZEN_FRUITS,1.33,285.8,-16.67,0.00465,An_toan_trong_ngan_han
FROZEN_MEAT_SEAFOOD,0.85,116.7,-17.15,0.00728,An_toan_trong_ngan_han
FROZEN_FRUITS,6.68,2114.2,-11.32,0.00316,Tai_ket_tinh_Giam_do_ngot
FROZEN_FRUITS,15.31,1336.4,-2.69,0.01146,Nhun_nat_Chay_dich
FROZEN_PHARMA_MATERIALS,10.51,2024.3,-4.49,0.00519,Giam_Hoat_Tinh_Nhe
FROZEN_PHARMA_MATERIALS,5.9,2104.8,-9.1,0.0028,Giam_Hoat_Tinh_Nhe
FROZEN_MEAT_SEAFOOD,23.56,497.3,5.56,0.04738,Phan_huy_Nhiem_khuan
ICE_CREAM_JUICE,1.29,114.1,-18.71,0.01131,An_toan_trong_ngan_han
FROZEN_FRUITS,16.34,921.3,-1.66,0.01774,Nhun_nat_Chay_dich
FROZEN_MEAT_SEAFOOD,9.78,2501.3,-8.22,0.00391,Tai_ket_tinh_Kho_soi
FROZEN_FRUITS,28.1,1646.3,10.1,0.01707,Mat_mau_Oxy_hoa
